Unnamed: 0,recipe,ingredient,quantity,unit
2224,"Dikke speltsandwich met kip, avocado en spinaziedressing",kipfilet,300.0,g
2225,"Dikke speltsandwich met kip, avocado en spinaziedressing",eetrijpe avocado,360.0,g
2226,"Dikke speltsandwich met kip, avocado en spinaziedressing",citroen,32.5,g
2227,"Dikke speltsandwich met kip, avocado en spinaziedressing",crème fraîche,75.0,g
2228,"Dikke speltsandwich met kip, avocado en spinaziedressing",guacamolekruiden,24.0,g
2229,"Dikke speltsandwich met kip, avocado en spinaziedressing",verse spinazie,200.0,g
2230,"Dikke speltsandwich met kip, avocado en spinaziedressing",komkommer,200.0,g
2231,"Dikke speltsandwich met kip, avocado en spinaziedressing",brood,371.0,g
2307,Katsu sando,ketchup,24.0,g
2308,Katsu sando,sojasaus,10.38,g
2309,Katsu sando,worcestershiresauce,45.0,g
2310,Katsu sando,mirin,12.0,g
2311,Katsu sando,donkere basterdsuiker,6.0,g
2312,Katsu sando,varkensfiletlapje,130.0,g
2313,Katsu sando,tarwebloem,36.0,g
2314,Katsu sando,middelgroot ei,60.0,g
2315,Katsu sando,panko,50.0,g
2316,Katsu sando,zonnebloemolie,200.0,g
2317,Katsu sando,casinobrood,1000.0,g
2318,Katsu sando,witte kool,30.0,g
2319,Katsu sando,dijonmosterd,20.0,g
2337,Broodje carpaccio,ciabatta,2.0,g
2338,Broodje carpaccio,rucola,40.0,g
2339,Broodje carpaccio,"AH Biologisch carpaccio met kaas, dressing en pijnboompitten",123.0,g
2340,Broodje carpaccio,verse groene pesto,24.0,g
2341,Broodje carpaccio,mayonaise,36.0,g
2342,Broodje carpaccio,koelverse semi-gedroogde cherry tomaatjes,600.0,g
2343,Broodje carpaccio,kappertjes,12.0,g
2356,Gegratineerde orzo met champignons en broccolirijst,orzo pasta,300.0,g
2357,Gegratineerde orzo met champignons en broccolirijst,verse tijm,7.5,g
2358,Gegratineerde orzo met champignons en broccolirijst,ongezouten roomboter,50.0,g
2359,Gegratineerde orzo met champignons en broccolirijst,Italiaanse roerbakgroente champignons,400.0,g
2360,Gegratineerde orzo met champignons en broccolirijst,tarwebloem,40.0,g
2361,Gegratineerde orzo met champignons en broccolirijst,halfvolle melk,400.0,g
2362,Gegratineerde orzo met champignons en broccolirijst,gemalen nootmuskaat,1.0,g
2363,Gegratineerde orzo met champignons en broccolirijst,broccolirijst,200.0,g
2364,Gegratineerde orzo met champignons en broccolirijst,geraspte geitenkaas,150.0,g
2365,Gegratineerde orzo met champignons en broccolirijst,panko,8.0,g
2366,Orzo met spinazie en kruiden,pijnboompitten,40.0,g
2367,Orzo met spinazie en kruiden,citroen,65.0,g
2368,Orzo met spinazie en kruiden,knoflook,16.0,g
2369,Orzo met spinazie en kruiden,olijfolie extra vierge,180.0,g
2370,Orzo met spinazie en kruiden,verse dille,15.0,g
2371,Orzo met spinazie en kruiden,verse basilicum,15.0,g
2372,Orzo met spinazie en kruiden,verse munt,7.5,g
2373,Orzo met spinazie en kruiden,orzo pasta,300.0,g
2374,Orzo met spinazie en kruiden,verse spinazie,600.0,g
2375,Orzo met spinazie en kruiden,parmezaanse kaas,80.0,g
2446,Couscoussalade met courgette en witte kaas,witte kaas 45+,150.0,g
2447,Couscoussalade met courgette en witte kaas,verse dille,7.5,g
2448,Couscoussalade met courgette en witte kaas,citroen,65.0,g
2449,Couscoussalade met courgette en witte kaas,milde mosterd,4.0,g
2450,Couscoussalade met courgette en witte kaas,milde olijfolie,60.0,g
2451,Couscoussalade met courgette en witte kaas,couscous,300.0,g
2452,Couscoussalade met courgette en witte kaas,courgette,300.0,g
2453,Couscoussalade met courgette en witte kaas,venkelknol,140.0,g
2454,Couscoussalade met courgette en witte kaas,Kalamata-olijven zonder pit,240.0,g
2455,Couscoussalade met courgette en witte kaas,rucola,42.5,g
2492,Spitskool uit de oven met feta,spitskool,800.0,g
2493,Spitskool uit de oven met feta,milde olijfolie,48.0,g
2494,Spitskool uit de oven met feta,zoete aardappel,1000.0,g
2495,Spitskool uit de oven met feta,Paprikapoeder,2.0,g
2496,Spitskool uit de oven met feta,Hazelnoten,95.0,g
2497,Spitskool uit de oven met feta,feta 50+,150.0,g
2498,Spitskool uit de oven met feta,verse koriander,15.0,g
2577,Andijviestamppot met radijs en mosterd-speklapjes,speklapjes à la minute,350.0,g
2578,Andijviestamppot met radijs en mosterd-speklapjes,mosterd,36.0,g
2579,Andijviestamppot met radijs en mosterd-speklapjes,verse stamppotaardappelen,1200.0,g
2580,Andijviestamppot met radijs en mosterd-speklapjes,radijs,200.0,g
2581,Andijviestamppot met radijs en mosterd-speklapjes,verse selderij,20.0,g
2582,Andijviestamppot met radijs en mosterd-speklapjes,halfvolle melk,150.0,g
2583,Andijviestamppot met radijs en mosterd-speklapjes,ongezouten roomboter,25.0,g
2584,Andijviestamppot met radijs en mosterd-speklapjes,koelverse gesneden andijvie,400.0,g
2615,Omelet met courgette-spaghetti en rauwkost,milde olijfolie,36.0,g
2616,Omelet met courgette-spaghetti en rauwkost,courgettespaghetti,400.0,g
2617,Omelet met courgette-spaghetti en rauwkost,rauwkost radijsmix,300.0,g
2618,Omelet met courgette-spaghetti en rauwkost,middelgroot ei,480.0,g
2619,Omelet met courgette-spaghetti en rauwkost,witte balsamicoazijn,15.0,g
2620,Omelet met courgette-spaghetti en rauwkost,bruinstokbrood,390.0,g
2621,Omelet met courgette-spaghetti en rauwkost,tuinkers,10.0,g
2622,Omelet met courgette-spaghetti en rauwkost,hummus,200.0,g
2623,Pappardelle met ricotta en gepofte snoeptomaten,milde olijfolie,24.0,g
2624,Pappardelle met ricotta en gepofte snoeptomaten,tomaten,750.0,g
2625,Pappardelle met ricotta en gepofte snoeptomaten,knoflook,16.0,g
2626,Pappardelle met ricotta en gepofte snoeptomaten,verse spinazie,200.0,g
2627,Pappardelle met ricotta en gepofte snoeptomaten,verse pappardelle,500.0,g
2628,Pappardelle met ricotta en gepofte snoeptomaten,gepelde pistachenoten,40.0,g
2629,Pappardelle met ricotta en gepofte snoeptomaten,citroen,65.0,g
2630,Pappardelle met ricotta en gepofte snoeptomaten,ricotta,250.0,g
2730,Pasta pesto van radijsgroen en gebakken radijsjes,linguine,300.0,g
2731,Pasta pesto van radijsgroen en gebakken radijsjes,pijnboompitten,50.0,g
2732,Pasta pesto van radijsgroen en gebakken radijsjes,radijs,300.0,g
2733,Pasta pesto van radijsgroen en gebakken radijsjes,extra vierge olijfolie,73.60000000000001,g
2734,Pasta pesto van radijsgroen en gebakken radijsjes,witte balsamicoazijn,30.0,g
2735,Pasta pesto van radijsgroen en gebakken radijsjes,oude kaas,125.0,g
2736,Pasta pesto van radijsgroen en gebakken radijsjes,verse basilicum,15.0,g
2737,Pasta pesto van radijsgroen en gebakken radijsjes,knoflook,8.0,g
2738,Pasta pesto van radijsgroen en gebakken radijsjes,zeezoutvlokken,2.5,g
2767,Gegrilde zalm van de BBQ met dillesaus en krieltjes,krieltjes met schil,1000.0,g
2768,Gegrilde zalm van de BBQ met dillesaus en krieltjes,milde olijfolie,12.0,g
2769,Gegrilde zalm van de BBQ met dillesaus en krieltjes,citroen,65.0,g
2770,Gegrilde zalm van de BBQ met dillesaus en krieltjes,verse dille,15.0,g
2771,Gegrilde zalm van de BBQ met dillesaus en krieltjes,verse bieslook,15.0,g
2772,Gegrilde zalm van de BBQ met dillesaus en krieltjes,crème fraîche,200.0,g
2773,Gegrilde zalm van de BBQ met dillesaus en krieltjes,zalm op de huid,680.0,g
2830,Rijstroerbak met kip in satésaus,basmatirijst,150.0,g
2831,Rijstroerbak met kip in satésaus,verse gember,10.0,g
2832,Rijstroerbak met kip in satésaus,rode peper,10.0,g
2833,Rijstroerbak met kip in satésaus,arachideolie,10.0,g
2834,Rijstroerbak met kip in satésaus,scharrelkipfiletblokjes,200.0,g
2835,Rijstroerbak met kip in satésaus,kant-en-klare satésaus,150.0,g
2836,Rijstroerbak met kip in satésaus,Italiaanse roerbakgroente champignons,250.0,g
2837,Rijstroerbak met kip in satésaus,ketjap manis,12.0,g
2838,Rijstroerbak met kip in satésaus,rauwkost komkommer,150.0,g
2936,Salade van kikkererwten met quinoa,3-kleurenquinoa,150.0,g
2937,Salade van kikkererwten met quinoa,verse groene aspergetip,100.0,g
2938,Salade van kikkererwten met quinoa,kikkererwten in blik,150.0,g
2939,Salade van kikkererwten met quinoa,milde olijfolie,6.0,g
2940,Salade van kikkererwten met quinoa,romaatjes,125.0,g
2941,Salade van kikkererwten met quinoa,gegrilde rode paprikareepjes in pot,100.0,g
2942,Salade van kikkererwten met quinoa,koelverse pestospread,90.0,g
2943,Wraps met jalapeño-mayonaise,arachideolie,20.0,g
2944,Wraps met jalapeño-mayonaise,kipburger,400.0,g
2945,Wraps met jalapeño-mayonaise,verse platte peterselie,10.0,g
2946,Wraps met jalapeño-mayonaise,mayonaise,60.0,g
2947,Wraps met jalapeño-mayonaise,jalapenopeper,18.0,g
2948,Wraps met jalapeño-mayonaise,tortillawrap,560.0,g
2949,Wraps met jalapeño-mayonaise,rode paprika,500.0,g
2950,Wraps met jalapeño-mayonaise,salade-ui,120.0,g
2951,Wraps met jalapeño-mayonaise,kropsla,80.0,g
2952,Wraps met jalapeño-mayonaise,peen julienne,150.0,g
2994,Kip tandoori,scharrelkippenpoot,720.0,g
2995,Kip tandoori,chilipoeder,0.5,g
2996,Kip tandoori,paprikapoeder,6.0,g
2997,Kip tandoori,kurkuma,1.0,g
2998,Kip tandoori,zout,1.0,g
2999,Kip tandoori,citroen,32.5,g
3000,Kip tandoori,gemalen korianderzaad,2.0,g
3001,Kip tandoori,verse gember,40.0,g
3002,Kip tandoori,knoflook,16.0,g
3003,Kip tandoori,kruiden,4.5,g
3004,Kip tandoori,gedroogd fenegriekblad,4.0,g
3005,Kip tandoori,zwarte peper,1.0,g
3006,Kip tandoori,volle yoghurt,200.0,g
3007,Kip tandoori,arachideolie,40.0,g
3008,Kip tandoori,basmatirijst,240.0,g
3069,Vega poké bowl,sushirijst,250.0,g
3070,Vega poké bowl,rijstazijn,84.0,g
3071,Vega poké bowl,tempeh,250.0,g
3072,Vega poké bowl,sojasaus,60.0,g
3073,Vega poké bowl,ahornsiroop,30.0,g
3074,Vega poké bowl,zonnebloemolie,36.0,g
3075,Vega poké bowl,sesamzaad,15.0,g
3076,Vega poké bowl,eetrijpe mango,280.0,g
3077,Vega poké bowl,komkommer,200.0,g
3078,Vega poké bowl,eetrijpe avocado,360.0,g
3079,Vega poké bowl,koelverse sojabonen,200.0,g
3107,Pad thai,ongezouten pinda's,25.0,g
3108,Pad thai,tamarindepasta,19.5,g
3109,Pad thai,saus om mee te koken,5.19,g
3110,Pad thai,kokosbloesemsuiker,24.0,g
3111,Pad thai,water,60.0,g
3112,Pad thai,sjalot,20.0,g
3113,Pad thai,knoflook,16.0,g
3114,Pad thai,verse bieslook,25.0,g
3115,Pad thai,diepvries rauwe ongepelde reuzengarnaal,225.0,g
3116,Pad thai,arachideolie,20.0,g
3117,Pad thai,thaise witte rijstnoedels,110.0,g
3118,Pad thai,middelgroot ei,120.0,g
3119,Pad thai,taugé,125.0,g
3120,Pad thai,limoen,60.0,g
3142,Thaise gele curry met garnalen en peultjes,knoflook,16.0,g
3143,Thaise gele curry met garnalen en peultjes,gember,10.0,g
3144,Thaise gele curry met garnalen en peultjes,spaanse peper,2.0,g
3145,Thaise gele curry met garnalen en peultjes,galanga (laos),10.0,g
3146,Thaise gele curry met garnalen en peultjes,koelverse sereh citroengras,10.0,g
3147,Thaise gele curry met garnalen en peultjes,sjalot,60.0,g
3148,Thaise gele curry met garnalen en peultjes,pandanrijst,300.0,g
3149,Thaise gele curry met garnalen en peultjes,zout,1.0,g
3150,Thaise gele curry met garnalen en peultjes,garnalenpasta in potje,0.5,g
3151,Thaise gele curry met garnalen en peultjes,gemalen korianderzaad,2.0,g
3152,Thaise gele curry met garnalen en peultjes,gemalen kurkuma (koenjit),1.0,g
3153,Thaise gele curry met garnalen en peultjes,gemalen komijnzaad (djinten),0.5,g
3154,Thaise gele curry met garnalen en peultjes,kokosmelk,800.0,g
3155,Thaise gele curry met garnalen en peultjes,saus om mee te koken,41.52,g
3156,Thaise gele curry met garnalen en peultjes,rietsuiker,72.0,g
3157,Thaise gele curry met garnalen en peultjes,tamarindepasta,26.0,g
3158,Thaise gele curry met garnalen en peultjes,cherrytomaten,250.0,g
3159,Thaise gele curry met garnalen en peultjes,water,60.0,g
3160,Thaise gele curry met garnalen en peultjes,verse roerbakgarnaal naturel,370.0,g
3161,Thaise gele curry met garnalen en peultjes,peultjes,125.0,g
3162,Thaise gele curry met garnalen en peultjes,Conimex gebakken uitjes,46.0,g
3289,Pita  falafel,gedroogde kikkererwten,250.0,g
3290,Pita  falafel,rode ui,200.0,g
3291,Pita  falafel,knoflook,24.0,g
3292,Pita  falafel,sumak,2.0,g
3293,Pita  falafel,tafelzout,0.5,g
3294,Pita  falafel,bakpoeder,250.0,g
3295,Pita  falafel,komkommer,400.0,g
3296,Pita  falafel,trostomaat,200.0,g
3297,Pita  falafel,babyromainesla,250.0,g
3298,Pita  falafel,citroen,65.0,g
3299,Pita  falafel,water,45.0,g
3300,Pita  falafel,souq tahina,60.0,g
3301,Pita  falafel,zonnebloemolie,800.0,g
3302,Pita  falafel,groot pitabroodje,320.0,g
3511,Arepa's met gehakt en kaas,voorgekookt maismeel (Pan),300.0,g
3512,Arepa's met gehakt en kaas,zout,1.0,g
3513,Arepa's met gehakt en kaas,water,550.0,g
3514,Arepa's met gehakt en kaas,middelgrote ui,100.0,g
3515,Arepa's met gehakt en kaas,knoflook,16.0,g
3516,Arepa's met gehakt en kaas,salade-ui,80.0,g
3517,Arepa's met gehakt en kaas,zonnebloemolie,48.0,g
3518,Arepa's met gehakt en kaas,pimientos de padrón,1.0,g
3519,Arepa's met gehakt en kaas,paprikapoeder,2.0,g
3520,Arepa's met gehakt en kaas,gemalen komijnzaad,4.0,g
3521,Arepa's met gehakt en kaas,rundergehakt,500.0,g
3522,Arepa's met gehakt en kaas,trostomaat,100.0,g
3523,Arepa's met gehakt en kaas,geraspte mozzarella,80.0,g
3575,"Noedelsoep met kip, spinazie en ei",middelgroot ei,120.0,g
3576,"Noedelsoep met kip, spinazie en ei",biologischekipdijfilet,160.0,g
3577,"Noedelsoep met kip, spinazie en ei",srirachasaus,7.5,g
3578,"Noedelsoep met kip, spinazie en ei",arachideolie,10.0,g
3579,"Noedelsoep met kip, spinazie en ei",saitaku ramen kit,407.0,g
3580,"Noedelsoep met kip, spinazie en ei",kokend water,500.0,g
3581,"Noedelsoep met kip, spinazie en ei",babyspinazie,100.0,g
3582,"Noedelsoep met kip, spinazie en ei",crispy mais,150.0,g
3583,"Noedelsoep met kip, spinazie en ei",salade-ui,40.0,g
3584,"Noedelsoep met kip, spinazie en ei",Kool,100.0,g
3585,Aardappeltortilla met aioli en salsa,middelgrote ui,200.0,g
3586,Aardappeltortilla met aioli en salsa,milde olijfolie,12.0,g
3587,Aardappeltortilla met aioli en salsa,koelverse aardappelschijfjes,600.0,g
3588,Aardappeltortilla met aioli en salsa,verse peterselie,20.0,g
3589,Aardappeltortilla met aioli en salsa,manchego,100.0,g
3590,Aardappeltortilla met aioli en salsa,wit scharrelei,378.0,g
3591,Aardappeltortilla met aioli en salsa,koelverse aioli,60.0,g
3592,Aardappeltortilla met aioli en salsa,gegrilde rode paprikareepjes in pot,310.0,g
3593,Aardappeltortilla met aioli en salsa,trostomaat,400.0,g
3619,Kip 'tikka massala' met ovengroente en yoghurtdip,kipdrumsticks,1200.0,g
3620,Kip 'tikka massala' met ovengroente en yoghurtdip,patak's kruidenpasta voor tikka massala,82.6,g
3621,Kip 'tikka massala' met ovengroente en yoghurtdip,"ovengroente zoete aardappel, rode paprika en broccoli",1000.0,g
3622,Kip 'tikka massala' met ovengroente en yoghurtdip,milde olijfolie,24.0,g
3623,Kip 'tikka massala' met ovengroente en yoghurtdip,komkommer,400.0,g
3624,Kip 'tikka massala' met ovengroente en yoghurtdip,yoghurt Griekse stijl,200.0,g
3625,Kabeljauwburger met peterselie-mayo en salsa,milde olijfolie,24.0,g
3626,Kabeljauwburger met peterselie-mayo en salsa,kabeljauwburger,480.0,g
3627,Kabeljauwburger met peterselie-mayo en salsa,hamburgerbroodje,180.0,g
3628,Kabeljauwburger met peterselie-mayo en salsa,tomaten,280.0,g
3629,Kabeljauwburger met peterselie-mayo en salsa,rode paprika,250.0,g
3630,Kabeljauwburger met peterselie-mayo en salsa,avocado,250.0,g
3631,Kabeljauwburger met peterselie-mayo en salsa,verse platte peterselie,10.0,g
3632,Kabeljauwburger met peterselie-mayo en salsa,limoen,60.0,g
3633,Kabeljauwburger met peterselie-mayo en salsa,mayonaise met citroen,36.0,g
3832,Oranje tompouce,vanillestokje,5.0,g
3833,Oranje tompouce,volle melk,500.0,g
3834,Oranje tompouce,kristalsuiker,125.0,g
3835,Oranje tompouce,eidooier,30.0,g
3836,Oranje tompouce,custardpoeder,45.0,g
3837,Oranje tompouce,diepvries roomboterbladerdeeg,240.0,g
3838,Oranje tompouce,gelatine,20.0,g
3839,Oranje tompouce,verse slagroom,500.0,g
3840,Oranje tompouce,perssinaasappel,1.0,g
3841,Oranje tompouce,poedersuiker,200.0,g
3842,Oranje tompouce,Dr. Oetker kleurstoffen,28.0,g
3843,Oranje tompouce,Dr. Oetker kleurstoffen,55.0,g
3844,Oranje tompouce,abrikozenjam,30.0,g
3862,Baked 'feta' pasta met burrata,tomaten,500.0,g
3863,Baked 'feta' pasta met burrata,milde olijfolie,36.0,g
3864,Baked 'feta' pasta met burrata,gevriesdroogde oregano,2.0,g
3865,Baked 'feta' pasta met burrata,chilivlokken,0.5,g
3866,Baked 'feta' pasta met burrata,orecchiette pasta,150.0,g
3867,Baked 'feta' pasta met burrata,verse basilicum,15.0,g
3868,Baked 'feta' pasta met burrata,burrata,20.0,g
3869,Baked 'feta' pasta met burrata,knoflook,8.0,g
3908,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",AH Biologisch pompoen,750.0,g
3909,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",zwarte bonen in blik 0%,400.0,g
3910,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",milde olijfolie,36.0,g
3911,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",gemalen komijn,4.0,g
3912,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",verse groene jalapeñopeper,20.0,g
3913,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",zaanse hoeve geraspte kaas mild 30+,200.0,g
3914,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",volkoren tortillawrap,372.0,g
3915,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",sjalot,20.0,g
3916,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",rode puntpaprika,260.0,g
3917,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",limoen,60.0,g
3918,"Quesadilla’s met zwarte bonen, pompoen en paprikasalsa",verse platte peterselie,15.0,g
3996,"Gevulde paprika’s met zilvervliesrijst, rulstukjes, tomaat en witte kaas",witte kaasblokjes in kruidenolie,265.0,g
3997,"Gevulde paprika’s met zilvervliesrijst, rulstukjes, tomaat en witte kaas",paprikamix,2.0,g
3998,"Gevulde paprika’s met zilvervliesrijst, rulstukjes, tomaat en witte kaas",zilvervliesrijst,300.0,g
3999,"Gevulde paprika’s met zilvervliesrijst, rulstukjes, tomaat en witte kaas",cherrytomaten,250.0,g
4000,"Gevulde paprika’s met zilvervliesrijst, rulstukjes, tomaat en witte kaas",rulstukjes,200.0,g
4135,Vogelnestje,middelgroot ei,300.0,g
4136,Vogelnestje,half om half gehakt,800.0,g
4137,Vogelnestje,zout,4.0,g
4138,Vogelnestje,paneermeel,25.0,g
4139,Vogelnestje,gemalen nootmuskaat,2.0,g
4140,Vogelnestje,ongezouten roomboter,25.0,g
4141,Vogelnestje,middelgrote ui,300.0,g
4142,Vogelnestje,milde olijfolie,36.0,g
4143,Vogelnestje,tomatenpuree,120.0,g
4144,Vogelnestje,rode wijn,75.0,g
4145,Vogelnestje,gepelde tomaten in blik,800.0,g
4146,Vogelnestje,gedroogde oregano,2.0,g
4147,Vogelnestje,kristalsuiker,2.0,g
4148,Vogelnestje,verse basilicum,15.0,g
4323,Spanakopita,diepvries filodeeg,1120.0,g
4324,Spanakopita,venkelzaad,4.0,g
4325,Spanakopita,citroen,65.0,g
4326,Spanakopita,venkelknol,250.0,g
4327,Spanakopita,verse platte peterselie,15.0,g
4328,Spanakopita,verse dille,22.5,g
4329,Spanakopita,verse munt,7.5,g
4330,Spanakopita,salade-ui,200.0,g
4331,Spanakopita,feta,300.0,g
4332,Spanakopita,verse spinazie,800.0,g
4333,Spanakopita,zout,3.0,g
4334,Spanakopita,middelgroot ei,120.0,g
4335,Spanakopita,milde olijfolie,75.0,g
4336,Spanakopita,chilivlokken,1.0,g
4337,Spanakopita,AH Biologisch bulgur,40.0,g
4386,Groene asperges met parelcouscous en pistachepesto,gepelde pistachenoten,45.0,g
